Easting,Northing,Depth (Proc),Primary Depth,Secondary Depth
146385.216,6834681.245,6.454,10.916,10.869
146385.152,6834681.386,6.458,10.925,10.869
146385.098,6834681.525,6.457,10.932,10.895
146385.040,6834681.640,6.463,10.944,10.887
146384.990,6834681.740,6.455,10.944,10.903
146384.941,6834681.847,6.454,10.951,10.914
146384.901,6834681.921,6.467,10.968,10.931
146384.868,6834681.982,6.535,11.042,10.930
146384.843,6834682.029,6.478,10.989,10.933
146384.826,6834682.076,6.478,10.994,10.932
146384.809,6834682.122,6.488,11.010,10.935
146384.792,6834682.162,6.494,11.018,10.954
146384.770,6834682.209,6.497,11.025,10.948
146384.746,6834682.262,6.500,11.028,10.946
146384.722,6834682.322,6.502,11.030,10.951
146384.694,6834682.395,6.503,11.028,10.950
146384.656,6834682.482,6.499,11.020,10.954
146384.606,6834682.589,6.495,11.007,10.985
146384.566,6834682.702,6.494,10.995,10.955
146384.518,6834682.822,6.499,10.992,10.947
146384.467,6834682.961,6.515,10.995,10.937
146384.411,6834683.094,6.547,11.017,10.933
146384.352,6834683.279,6.565,11.020,10.921
146384.296,6834683.444,6.556,11.000,10.923
146384.239,6834683.609,6.567,11.003,10.918
146384.187,6834683.781,6.558,10.984,10.927
146384.127,6834683.959,6.552,10.972,10.910
146384.061,6834684.164,6.564,10.979,10.902
146384.010,6834684.341,6.567,10.980,10.892
146383.953,6834684.506,6.614,11.026,10.898
146383.897,6834684.672,6.574,10.987,10.892
146383.840,6834684.837,6.570,10.986,10.907
146383.786,6834684.989,6.575,10.994,10.913
146383.732,6834685.135,6.569,10.993,10.919
146383.666,6834685.295,6.592,11.023,10.923
146383.614,6834685.415,6.598,11.035,10.934
146383.569,6834685.528,6.570,11.016,10.947
146383.523,6834685.629,6.565,11.017,10.955
146383.476,6834685.716,6.567,11.028,10.959
146383.429,6834685.804,6.570,11.041,10.992
146383.382,6834685.891,6.582,11.059,10.989
146383.345,6834685.953,6.584,11.068,11.001
146383.315,6834686.000,6.591,11.080,11.017
146383.294,6834686.047,6.612,11.105,11.023
146383.268,6834686.088,6.606,11.102,11.030
146383.250,6834686.121,6.615,11.113,11.040
146383.229,6834686.162,6.623,11.121,11.043
146383.203,6834686.203,6.623,11.118,11.055
146383.176,6834686.237,6.624,11.117,11.042
146383.150,6834686.278,6.634,11.119,11.027
146383.117,6834686.332,6.616,11.093,11.024
146383.080,6834686.387,6.626,11.094,11.005
146383.032,6834686.469,6.626,11.078,10.992
146382.988,6834686.549,6.673,11.113,10.982
146382.930,6834686.657,6.727,11.150,10.969
146382.869,6834686.778,6.647,11.049,10.960
146382.806,6834686.919,6.637,11.024,10.955
146382.729,6834687.092,6.634,10.998,10.937
146382.646,6834687.254,6.641,10.987,10.922
146382.565,6834687.428,6.674,11.004,10.938
146382.479,6834687.602,6.663,10.977,10.902
146382.382,6834687.791,6.663,10.967,10.898
146382.297,6834687.978,6.675,10.969,10.903
146382.197,6834688.173,6.671,10.960,10.912
146382.085,6834688.388,6.658,10.947,10.908
146381.987,6834688.564,6.662,10.954,10.918
146381.892,6834688.733,6.672,10.971,10.904
146381.800,6834688.889,6.677,10.987,10.919
146381.715,6834689.025,6.673,10.998,10.936
146381.622,6834689.168,6.683,11.024,10.948
146381.555,6834689.264,6.682,11.041,10.970
146381.498,6834689.346,6.702,11.079,10.992
146381.453,6834689.402,6.707,11.099,11.012
146381.417,6834689.430,6.690,11.102,11.054
146381.397,6834689.445,6.698,11.123,11.063
146381.384,6834689.440,6.697,11.143,11.091
146381.386,6834689.421,6.707,11.172,11.116
146381.393,6834689.401,6.703,11.181,11.118
146381.404,6834689.381,6.700,11.196,11.155
146381.415,6834689.360,6.715,11.229,11.144
146381.423,6834689.360,6.718,11.247,11.173
146381.424,6834689.366,6.716,11.260,11.184
146381.419,6834689.405,6.706,11.259,11.205
146381.399,6834689.464,6.736,11.297,11.194
146381.368,6834689.544,6.734,11.297,11.197
146381.331,6834689.650,6.704,11.265,11.227
146381.287,6834689.763,6.698,11.252,11.186
146381.236,6834689.902,6.705,11.250,11.214
146381.167,6834690.075,6.723,11.255,11.166
146381.103,6834690.247,6.703,11.221,11.150
146381.034,6834690.420,6.705,11.211,11.188
146380.954,6834690.613,6.713,11.206,11.130
146380.879,6834690.806,6.712,11.193,11.122
146380.803,6834690.999,6.726,11.199,11.121
146380.709,6834691.219,6.765,11.230,11.146
146380.633,6834691.405,6.746,11.207,11.126
146380.565,6834691.584,6.738,11.197,11.129
146380.501,6834691.763,6.751,11.210,11.122
146380.444,6834691.922,6.746,11.206,11.117
146380.382,6834692.081,6.733,11.196,11.150
146380.335,6834692.214,6.736,11.201,11.135
146380.299,6834692.326,6.751,11.218,11.137
146380.257,6834692.426,6.747,11.216,11.169
146380.223,6834692.512,6.804,11.275,11.146
146380.175,6834692.594,6.788,11.263,11.174
146380.134,6834692.655,6.773,11.253,11.165
146380.085,6834692.717,6.778,11.260,11.171
146380.034,6834692.773,6.788,11.273,11.199
146379.976,6834692.830,6.782,11.270,11.178
146379.911,6834692.907,6.836,11.327,11.165
146379.836,6834692.978,6.769,11.261,11.163
146379.772,6834693.061,6.766,11.260,11.178
146379.696,6834693.157,6.780,11.273,11.166
146379.625,6834693.260,6.787,11.279,11.168
146379.550,6834693.370,6.781,11.272,11.151
146379.472,6834693.492,6.738,11.226,11.164
146379.379,6834693.635,6.737,11.222,11.137
146379.302,6834693.771,6.736,11.218,11.132
146379.231,6834693.912,6.719,11.199,11.122
146379.160,6834694.066,6.704,11.183,11.120
146379.093,6834694.213,6.705,11.182,11.119
146379.024,6834694.386,6.717,11.192,11.124
146378.971,6834694.544,6.713,11.188,11.123
146378.921,6834694.690,6.752,11.227,11.137
146378.884,6834694.840,6.704,11.180,11.128
146378.847,6834694.985,6.701,11.178,11.139
146378.817,6834695.122,6.705,11.184,11.142
146378.796,6834695.252,6.726,11.206,11.141
146378.773,6834695.369,6.721,11.202,11.143
146378.747,6834695.500,6.728,11.209,11.147
146378.722,6834695.598,6.732,11.214,11.154
146378.696,6834695.683,6.733,11.214,11.166
146378.669,6834695.763,6.754,11.234,11.165
146378.631,6834695.850,6.736,11.212,11.152
146378.598,6834695.910,6.742,11.215,11.155
146378.552,6834695.966,6.742,11.212,11.147
146378.506,6834696.015,6.745,11.210,11.144
146378.456,6834696.071,6.735,11.195,11.130
146378.392,6834696.115,6.732,11.186,11.129
146378.313,6834696.181,6.732,11.177,11.126
146378.249,6834696.231,6.766,11.205,11.104
146378.162,6834696.297,6.723,11.153,11.126
146378.087,6834696.362,6.725,11.145,11.067
146377.997,6834696.441,6.739,11.150,11.060
146377.907,6834696.526,6.735,11.135,11.027
146377.801,6834696.626,6.701,11.090,11.008
146377.704,6834696.725,6.697,11.075,11.008
146377.612,6834696.829,6.687,11.054,10.989
146377.501,6834696.961,6.679,11.037,10.958
146377.414,6834697.085,6.682,11.030,10.952
146377.329,6834697.215,6.685,11.023,10.945
146377.247,6834697.344,6.673,11.006,10.936
146377.171,6834697.485,6.672,10.999,10.942
146377.103,6834697.626,6.680,11.003,10.932
146377.036,6834697.773,6.681,11.003,10.939
146376.959,6834697.947,6.698,11.021,10.941
146376.901,6834698.093,6.683,11.009,10.943
146376.850,6834698.232,6.676,11.007,10.953
146376.804,6834698.378,6.678,11.017,10.965
146376.757,6834698.510,6.679,11.027,10.979
146376.713,6834698.629,6.676,11.037,10.998
146376.670,6834698.761,6.681,11.054,11.011
146376.638,6834698.867,6.680,11.068,11.023
146376.604,6834698.960,6.676,11.079,11.035
146376.572,6834699.033,6.680,11.095,11.055
146376.540,6834699.100,6.691,11.123,11.102
146376.515,6834699.147,6.694,11.138,11.080
146376.477,6834699.195,6.691,11.149,11.102
146376.434,6834699.232,6.690,11.163,11.122
146376.393,6834699.255,6.697,11.180,11.162
146376.353,6834699.278,6.708,11.203,11.127
146376.299,6834699.296,6.699,11.204,11.152
146376.229,6834699.321,6.705,11.219,11.135
146376.168,6834699.346,6.807,11.327,11.147
146376.105,6834699.365,6.945,11.470,11.157
146376.021,6834699.418,6.714,11.241,11.164
146375.936,6834699.464,6.711,11.239,11.159
146375.848,6834699.524,6.719,11.245,11.159
146375.737,6834699.618,6.705,11.225,11.156
146375.643,6834699.703,6.704,11.219,11.152
146375.542,6834699.803,6.705,11.212,11.147
146375.446,6834699.914,6.708,11.205,11.139
146375.352,6834700.045,6.705,11.194,11.138
146375.266,6834700.174,6.701,11.179,11.121
146375.167,6834700.344,6.718,11.183,11.098
146375.087,6834700.492,6.770,11.228,11.097
146375.013,6834700.653,6.797,11.244,11.092
146374.919,6834700.873,6.736,11.173,11.081
146374.858,6834701.038,6.742,11.173,11.093
146374.797,6834701.204,6.756,11.182,11.072
146374.720,6834701.423,6.736,11.156,11.090
146374.658,6834701.582,6.748,11.168,11.095
146374.605,6834701.740,6.749,11.169,11.105
146374.542,6834701.887,6.735,11.156,11.113
146374.481,6834702.047,6.752,11.177,11.122
146374.425,6834702.180,6.747,11.178,11.127
146374.373,6834702.300,6.747,11.182,11.126
146374.316,6834702.420,6.748,11.190,11.143
146374.267,6834702.534,6.765,11.215,11.148
146374.206,6834702.648,6.758,11.216,11.181
146374.147,6834702.750,6.749,11.216,11.167
146374.092,6834702.838,6.745,11.219,11.164
146374.036,6834702.921,6.749,11.231,11.168
146373.964,6834703.017,6.836,11.327,11.173
146373.898,6834703.087,6.758,11.254,11.184
146373.832,6834703.157,6.802,11.303,11.197
146373.762,6834703.228,6.769,11.275,11.201
146373.680,6834703.300,6.761,11.270,11.204
146373.605,6834703.365,6.761,11.271,11.207
146373.525,6834703.423,6.762,11.272,11.215
146373.442,6834703.495,6.763,11.271,11.221
146373.359,6834703.561,6.767,11.271,11.224
146373.276,6834703.632,6.774,11.274,11.227
146373.170,6834703.719,6.786,11.277,11.226
146373.076,6834703.805,6.797,11.281,11.262
146372.987,6834703.903,6.795,11.271,11.218
146372.894,6834704.002,6.811,11.276,11.210
146372.803,6834704.119,6.821,11.280,11.207
146372.697,6834704.257,6.816,11.263,11.202
146372.602,6834704.381,6.805,11.243,11.212
146372.516,6834704.505,6.810,11.240,11.189
146372.430,6834704.641,6.813,11.235,11.193
146372.350,6834704.776,6.814,11.230,11.184
146372.266,6834704.931,6.811,11.221,11.187
146372.198,6834705.066,6.812,11.218,11.176
146372.143,6834705.199,6.818,11.221,11.178
146372.082,6834705.320,6.830,11.231,11.172
146372.030,6834705.453,6.832,11.232,11.178
146371.975,6834705.586,6.843,11.243,11.188
146371.930,6834705.693,6.857,11.258,11.189
146371.887,6834705.786,6.873,11.276,11.193
146371.846,6834705.886,6.860,11.266,11.203
146371.811,6834705.966,6.859,11.268,11.211
146371.771,6834706.047,6.861,11.273,11.221
146371.729,6834706.134,6.863,11.281,11.238
146371.688,6834706.202,6.879,11.302,11.253
146371.643,6834706.264,6.876,11.304,11.253
146371.584,6834706.320,6.887,11.321,11.268
146371.522,6834706.384,6.882,11.319,11.271
146371.435,6834706.450,6.877,11.320,11.278
146371.355,6834706.508,6.868,11.317,11.277
146371.271,6834706.568,6.873,11.325,11.280
146371.180,6834706.634,6.874,11.329,11.282
146371.088,6834706.700,6.877,11.334,11.283
146370.997,6834706.779,6.878,11.336,11.291
146370.890,6834706.866,6.877,11.335,11.288
146370.797,6834706.958,6.869,11.326,11.285
146370.699,6834707.044,6.868,11.324,11.285
146370.606,6834707.143,6.866,11.320,11.277
146370.517,6834707.241,6.872,11.324,11.283
146370.409,6834707.360,6.875,11.325,11.282
146370.326,6834707.470,6.877,11.325,11.325
146370.251,6834707.586,6.880,11.326,11.283
146370.172,6834707.696,6.880,11.325,11.283
146370.102,6834707.805,6.883,11.327,11.294
146370.036,6834707.920,6.890,11.333,11.297
146369.958,6834708.042,6.898,11.341,11.294
146369.900,6834708.150,6.902,11.345,11.308
146369.842,6834708.258,6.906,11.349,11.306
146369.784,6834708.366,6.910,11.353,11.313
146369.730,6834708.467,6.915,11.359,11.324
146369.675,6834708.600,6.921,11.366,11.325
146369.625,6834708.707,6.949,11.394,11.328
146369.577,6834708.827,6.944,11.391,11.335
146369.510,6834708.974,6.952,11.401,11.347
146369.457,6834709.088,6.958,11.409,11.363
146369.404,6834709.208,6.965,11.420,11.372
146369.347,6834709.322,6.976,11.433,11.388
146369.294,6834709.442,6.980,11.440,11.399
146369.226,6834709.571,6.990,11.455,11.408
146369.165,6834709.692,6.988,11.456,11.426
146369.098,6834709.800,6.988,11.460,11.425
146369.037,6834709.915,6.991,11.467,11.437
146368.958,6834710.025,6.989,11.469,11.495
146368.872,6834710.154,6.998,11.484,11.439
146368.787,6834710.252,7.013,11.502,11.442
146368.704,6834710.356,7.018,11.512,11.446
146368.616,6834710.460,7.001,11.499,11.443
146368.527,6834710.558,7.006,11.507,11.461
146368.435,6834710.669,7.001,11.508,11.464
146368.346,6834710.767,6.997,11.508,11.466
146368.266,6834710.864,7.013,11.527,11.485
146368.189,6834710.955,7.013,11.531,11.478
146368.102,6834711.066,7.012,11.533,11.485
146368.039,6834711.168,7.022,11.545,11.497
146367.981,6834711.269,7.024,11.548,11.477
146367.928,6834711.383,7.022,11.546,11.492
146367.882,6834711.490,7.035,11.559,11.487
146367.848,6834711.621,7.029,11.551,11.481
146367.821,6834711.738,7.015,11.534,11.471
146367.799,6834711.869,7.015,11.530,11.462
146367.776,6834711.986,7.018,11.529,11.466
146367.754,6834712.110,7.008,11.514,11.454
146367.736,6834712.233,7.046,11.545,11.460
146367.719,6834712.369,7.002,11.496,11.451
146367.691,6834712.525,7.003,11.488,11.428
146367.674,6834712.655,6.993,11.472,11.428
146367.652,6834712.785,6.992,11.463,11.415
146367.617,6834712.916,6.994,11.456,11.417
146367.572,6834713.067,6.996,11.451,11.390
146367.523,6834713.181,7.011,11.457,11.388
146367.465,6834713.288,7.018,11.457,11.380
146367.407,6834713.396,7.027,11.459,11.375
146367.350,6834713.511,7.011,11.435,11.367
146367.281,6834713.632,6.995,11.412,11.364
146367.218,6834713.741,7.002,11.413,11.359
146367.153,6834713.856,7.003,11.407,11.354
146367.091,6834713.970,7.000,11.400,11.364
146367.009,6834714.093,7.000,11.395,11.346
146366.931,6834714.209,6.999,11.390,11.339
146366.849,6834714.339,7.016,11.403,11.336
146366.771,6834714.455,7.022,11.406,11.341
146366.693,6834714.584,7.017,11.400,11.337
146366.611,6834714.707,7.008,11.389,11.336
146366.526,6834714.843,6.998,11.378,11.345
146366.434,6834714.992,6.992,11.372,11.334
146366.353,6834715.128,7.002,11.383,11.337
146366.280,6834715.250,7.003,11.386,11.345
146366.198,6834715.379,7.008,11.394,11.339
146366.129,6834715.501,7.005,11.395,11.338
146366.044,6834715.637,7.009,11.405,11.348
146365.981,6834715.739,7.006,11.407,11.366
146365.914,6834715.848,7.021,11.429,11.348
146365.859,6834715.936,6.996,11.410,11.361
146365.811,6834716.011,6.989,11.410,11.359
146365.760,6834716.105,6.983,11.410,11.362
146365.720,6834716.180,6.981,11.415,11.365
146365.692,6834716.240,6.981,11.421,11.377
146365.663,6834716.300,6.984,11.428,11.376
146365.644,6834716.366,6.986,11.435,11.379
146365.621,6834716.432,6.984,11.436,11.385
146365.600,6834716.485,6.976,11.431,11.389
146365.590,6834716.557,6.978,11.434,11.387
146365.575,6834716.622,6.991,11.448,11.390
146365.564,6834716.693,6.973,11.429,11.397
146365.548,6834716.791,6.977,11.432,11.385
146365.531,6834716.876,6.988,11.442,11.378
146365.510,6834716.967,6.974,11.424,11.396
146365.489,6834717.065,6.979,11.426,11.357
146365.456,6834717.164,7.007,11.449,11.349
146365.420,6834717.277,6.985,11.422,11.344
146365.383,6834717.382,7.014,11.446,11.339
146365.319,6834717.523,6.979,11.404,11.347
146365.263,6834717.643,6.984,11.404,11.336
146365.207,6834717.770,6.987,11.403,11.323
146365.143,6834717.904,6.975,11.386,11.324
146365.074,6834718.039,6.981,11.391,11.327
146364.995,6834718.193,6.971,11.379,11.326
146364.923,6834718.328,6.978,11.386,11.330
146364.851,6834718.463,6.969,11.379,11.337
146364.774,6834718.598,6.983,11.398,11.323
146364.701,6834718.733,6.975,11.394,11.303
146364.614,6834718.889,6.964,11.391,11.306
146364.537,6834719.017,6.961,11.396,11.310
146364.460,6834719.146,6.957,11.397,11.315
146364.394,6834719.268,6.944,11.394,11.326
146364.325,6834719.389,6.942,11.401,11.350
146364.253,6834719.524,6.946,11.414,11.352
146364.195,6834719.638,6.956,11.433,11.344
146364.137,6834719.740,6.955,11.439,11.335
146364.087,6834719.841,6.944,11.436,11.343
146364.040,6834719.935,6.961,11.460,11.362
146363.998,6834720.035,6.956,11.460,11.340
146363.959,6834720.154,6.948,11.459,11.348
146363.933,6834720.246,6.945,11.460,11.393
146363.910,6834720.363,6.944,11.462,11.372
146363.890,6834720.461,6.945,11.466,11.439
146363.868,6834720.591,6.956,11.478,11.392
146363.849,6834720.708,6.933,11.456,11.411
146363.826,6834720.825,6.933,11.455,11.413
146363.804,6834720.942,6.945,11.466,11.433
146363.781,6834721.066,6.964,11.482,11.412
146363.749,6834721.216,6.938,11.451,11.405
146363.722,6834721.340,6.933,11.441,11.397
146363.692,6834721.471,6.927,11.429,11.385
146363.657,6834721.602,6.942,11.439,11.392
146363.624,6834721.746,6.941,11.431,11.354
146363.586,6834721.884,6.934,11.417,11.341
146363.557,6834722.028,7.059,11.537,11.343
146363.510,6834722.199,6.932,11.403,11.326
146363.472,6834722.337,6.933,11.400,11.338
146363.439,6834722.487,6.919,11.382,11.319
146363.397,6834722.631,6.907,11.366,11.351
146363.368,6834722.769,6.911,11.368,11.332
146363.334,6834722.906,6.915,11.369,11.319
146363.298,6834723.063,6.911,11.364,11.322
146363.264,6834723.201,6.907,11.359,11.312
146363.230,6834723.332,6.903,11.355,11.310
146363.199,6834723.456,6.913,11.366,11.303
146363.157,6834723.595,6.969,11.422,11.312
146363.112,6834723.708,6.912,11.365,11.317
146363.071,6834723.820,6.902,11.356,11.308
146363.034,6834723.920,6.899,11.353,11.290
146362.992,6834724.020,6.897,11.351,11.307
146362.954,6834724.113,6.895,11.349,11.306
146362.902,6834724.239,6.898,11.352,11.302
146362.860,6834724.333,6.915,11.368,11.296
146362.814,6834724.427,6.925,11.378,11.298
146362.764,6834724.534,6.924,11.377,11.299
146362.718,6834724.634,6.907,11.359,11.301
146362.676,6834724.722,6.916,11.366,11.303
146362.630,6834724.828,6.923,11.371,11.311
146362.580,6834724.929,6.916,11.362,11.308
146362.530,6834725.030,6.922,11.362,11.321
146362.474,6834725.157,6.931,11.366,11.295
146362.425,6834725.270,6.935,11.363,11.286
146362.377,6834725.390,6.941,11.362,11.263
146362.324,6834725.510,6.942,11.357,11.240
146362.281,6834725.636,6.920,11.328,11.244
146362.238,6834725.768,6.925,11.326,11.283
146362.185,6834725.926,6.924,11.317,11.231
146362.146,6834726.058,6.920,11.307,11.241
146362.105,6834726.203,6.908,11.291,11.238
146362.071,6834726.340,6.910,11.288,11.231
146362.041,6834726.477,6.911,11.286,11.225
146362.016,6834726.614,6.909,11.283,11.223
146361.990,6834726.744,6.911,11.283,11.223
146361.969,6834726.881,6.913,11.285,11.234
146361.940,6834727.024,6.915,11.288,11.245
146361.921,6834727.141,6.916,11.291,11.257
146361.898,6834727.252,6.913,11.290,11.250
146361.874,6834727.363,6.913,11.293,11.252
146361.854,6834727.467,6.920,11.302,11.264
146361.829,6834727.559,6.926,11.312,11.276
146361.799,6834727.652,6.929,11.319,11.271
146361.772,6834727.769,6.927,11.321,11.275
146361.738,6834727.856,6.929,11.327,11.286
146361.712,6834727.942,6.931,11.333,11.295
146361.682,6834728.028,6.946,11.351,11.308
146361.656,6834728.120,6.942,11.352,11.320
146361.627,6834728.218,6.944,11.357,11.322
146361.597,6834728.343,6.952,11.368,11.323
146361.563,6834728.442,6.967,11.387,11.333
146361.534,6834728.541,6.961,11.384,11.328
146361.505,6834728.639,6.965,11.390,11.335
146361.478,6834728.751,6.972,11.400,11.341
146361.444,6834728.850,6.981,11.411,11.357
146361.417,6834728.961,6.978,11.409,11.376
146361.377,6834729.086,6.981,11.413,11.362
146361.354,6834729.197,6.983,11.416,11.366
